ID,Count
2012021800,189
2012021801,186
2012021802,156
2012021803,138
2012021804,123
2012021805,84
2012021806,99
2012021807,78
2012021808,96
2012021809,102
2012021810,126
2012021811,156
2012021812,129
2012021813,114
2012021814,132
2012021815,129
2012021816,129
2012021817,129
2012021818,147
2012021819,177
2012021820,174
2012021821,201
2012021822,162
2012021823,156
2012021900,153
2012021901,126
2012021902,90
2012021903,129
2012021904,108
2012021905,96
2012021906,75
2012021907,105
2012021908,105
2012021909,120
2012021910,90
2012021911,108
2012021912,147
2012021913,84
2012021914,144
2012021915,114
2012021916,126
2012021917,138
2012021918,135
2012021919,147
2012021920,153
2012021921,150
2012021922,189
2012021923,159
2012022000,174
2012022001,114
2012022002,123
2012022003,135
2012022004,111
2012022005,96
2012022006,105
2012022007,117
2012022008,147
2012022009,201
2012022010,165
2012022011,258
2012022012,252
2012022013,174
2012022014,264
2012022015,276
2012022016,321
2012022017,264
2012022018,207
2012022019,288
2012022020,330
2012022021,282
2012022022,285
2012022023,180
2012022100,222
2012022101,201
2012022102,201
2012022103,189
2012022104,189
2012022105,114
2012022106,138
2012022107,156
2012022108,159
2012022109,174
2012022110,189
2012022111,207
2012022112,294
2012022113,213
2012022114,315
2012022115,291
2012022116,300
2012022117,243
2012022118,288
2012022119,261
2012022120,294
2012022121,255
2012022122,273
2012022123,273
2012022200,249
2012022201,246
2012022202,204
2012022203,165
2012022204,153
2012022205,105
2012022206,141
2012022207,111
2012022208,141
2012022209,168
2012022210,201
2012022211,270
2012022212,261
2012022213,243
2012022214,276
2012022215,297
2012022216,246
2012022217,273
2012022218,279
2012022219,237
2012022220,219
2012022221,300
2012022222,213
2012022223,237
2012022300,225
2012022301,210
2012022302,168
2012022303,150
2012022304,144
2012022305,138
2012022306,102
2012022307,123
2012022308,102
2012022309,192
2012022310,165
2012022311,258
2012022312,258
2012022313,180
2012022314,288
2012022315,228
2012022316,213
2012022317,213
2012022318,210
2012022319,264
2012022320,285
2012022321,228
2012022322,243
2012022323,225
2012022400,258
2012022401,210
2012022402,180
2012022403,159
2012022404,162
2012022405,156
2012022406,114
2012022407,129
2012022408,108
2012022409,171
2012022410,240
2012022411,231
2012022412,216
2012022413,234
2012022414,276
2012022415,315
2012022416,246
2012022417,285
2012022418,207
2012022419,222
2012022420,183
2012022421,237
2012022422,201
2012022423,198
2012022500,189
2012022501,156
2012022502,144
2012022503,135
2012022504,141
2012022505,144
2012022506,99
2012022507,78
2012022508,84
2012022509,120
2012022510,126
2012022511,114
2012022512,117
2012022513,120
2012022514,90
2012022515,126
2012022516,120
2012022517,114
2012022518,126
2012022519,144
2012022520,126
2012022521,105
2012022522,177
2012022523,153
2012022600,108
2012022601,102
2012022602,129
2012022603,81
2012022604,99
2012022605,111
2012022606,69
2012022607,63
2012022608,84
2012022609,99
2012022610,102
2012022611,102
2012022612,93
2012022613,93
2012022614,102
2012022615,147
2012022616,117
2012022617,123
2012022618,162
2012022619,177
2012022620,180
2012022621,153
2012022622,216
2012022623,201
2012022700,171
2012022701,150
2012022702,132
2012022703,123
2012022704,108
2012022705,90
2012022706,90
2012022707,108
2012022708,150
2012022709,180
2012022710,288
2012022711,225
2012022712,273
2012022713,264
2012022714,300
2012022715,300
2012022716,267
2012022717,279
2012022718,303
2012022719,312
2012022720,291
2012022721,363
2012022722,312
2012022723,273
2012022800,258
2012022801,255
2012022802,189
2012022803,246
2012022804,204
2012022805,132
2012022806,156
2012022807,141
2012022808,153
2012022809,210
2012022810,234
2012022811,252
2012022812,267
2012022813,258
2012022814,273
2012022815,318
2012022816,300
2012022817,273
2012022818,264
2012022819,339
2012022820,303
2012022821,318
2012022822,249
2012022823,309
2012022900,261
2012022901,246
2012022902,243
2012022903,201
2012022904,108
2012022905,132
2012022906,138
2012022907,111
2012022908,132
2012022909,186
2012022910,225
2012022911,261
2012022912,288
2012022913,234
2012022914,321
2012022915,315
2012022916,276
2012022917,297
2012022918,288
2012022919,231
2012022920,300
2012022921,294
2012022922,258
2012022923,267
2012030100,246
2012030101,225
2012030102,222
2012030103,198
2012030104,123
2012030105,126
2012030106,180
2012030107,156
2012030108,171
2012030109,162
2012030110,204
2012030111,258
2012030112,225
2012030113,267
2012030114,234
2012030115,249
2012030116,270
2012030117,309
2012030118,270
2012030119,303
2012030120,363
2012030121,282
2012030122,246
2012030123,243
2012030200,213
2012030201,207
2012030202,174
2012030203,153
2012030204,108
2012030205,126
2012030206,126
2012030207,120
2012030208,135
2012030209,174
2012030210,189
2012030211,171
2012030212,255
2012030213,207
2012030214,213
2012030215,216
2012030216,219
2012030217,207
2012030218,228
2012030219,252
2012030220,300
2012030221,237
2012030222,207
2012030223,207
2012030300,282
2012030301,222
2012030302,168
2012030303,165
2012030304,120
2012030305,93
2012030306,93
2012030307,111
2012030308,90
2012030309,123
2012030310,123
2012030311,117
2012030312,114
2012030313,105
2012030314,114
2012030315,123
2012030316,120
2012030317,129
2012030318,126
2012030319,177
2012030320,219
2012030321,180
2012030322,165
2012030323,180
2012030400,171
2012030401,141
2012030402,108
2012030403,99
2012030404,111
2012030405,111
2012030406,57
2012030407,108
2012030408,81
2012030409,108
2012030410,114
2012030411,144
2012030412,144
2012030413,117
2012030414,144
2012030415,102
2012030416,117
2012030417,123
2012030418,150
2012030419,159
2012030420,168
2012030421,135
2012030422,201
2012030423,168
2012030500,174
2012030501,135
2012030502,129
2012030503,135
2012030504,114
2012030505,102
2012030506,141
2012030507,135
2012030508,138
2012030509,186
2012030510,177
2012030511,279
2012030512,219
2012030513,246
2012030514,213
2012030515,327
2012030516,261
2012030517,240
2012030518,270
2012030519,258
2012030520,288
2012030521,282
2012030522,288
2012030523,240
2012030600,228
2012030601,249
2012030602,231
2012030603,168
2012030604,153
2012030605,180
2012030606,114
2012030607,138
2012030608,159
2012030609,246
2012030610,225
2012030611,231
2012030612,345
2012030613,201
2012030614,279
2012030615,294
2012030616,288
2012030617,231
2012030618,195
2012030619,288
2012030620,306
2012030621,315
2012030622,261
2012030623,240
2012030700,207
2012030701,192
2012030702,225
2012030703,210
2012030704,162
2012030705,153
2012030706,156
2012030707,156
2012030708,168
2012030709,201
2012030710,255
2012030711,255
2012030712,213
2012030713,210
2012030714,261
2012030715,282
2012030716,255
2012030717,273
2012030718,261
2012030719,249
2012030720,318
2012030721,228
2012030722,288
2012030723,231
2012030800,237
2012030801,285
2012030802,180
2012030803,204
2012030804,135
2012030805,147
2012030806,108
2012030807,144
2012030808,150
2012030809,147
2012030810,156
2012030811,201
2012030812,219
2012030813,183
2012030814,210
2012030815,258
2012030816,261
2012030817,276
2012030818,270
2012030819,276
2012030820,273
2012030821,246
2012030822,285
2012030823,252
2012030900,234
2012030901,201
2012030902,216
2012030903,171
2012030904,90
2012030905,138
2012030906,120
2012030907,99
2012030908,171
2012030909,138
2012030910,156
2012030911,189
2012030912,171
2012030913,210
2012030914,198
2012030915,285
2012030916,279
2012030917,153
2012030918,237
2012030919,291
2012030920,258
2012030921,207
2012030922,225
2012030923,213
2012031000,198
2012031001,219
2012031002,150
2012031003,156
2012031004,117
2012031005,114
2012031006,96
2012031007,102
2012031008,93
2012031009,90
2012031010,99
2012031011,165
2012031012,102
2012031013,117
2012031014,99
2012031015,117
2012031016,114
2012031017,141
2012031018,135
2012031019,189
2012031020,162
2012031021,141
2012031022,186
2012031023,192
2012031100,183
2012031101,111
2012031102,120
2012031103,90
2012031104,78
2012031105,81
2012031106,90
2012031107,69
2012031108,99
2012031109,96
2012031110,99
2012031111,87
2012031112,123
2012031113,81
2012031114,117
2012031115,123
2012031116,126
2012031117,132
2012031118,144
2012031119,204
2012031120,195
2012031121,159
2012031122,192
2012031123,177
2012031200,165
2012031201,126
2012031202,129
2012031203,132
2012031204,84
2012031205,96
2012031206,129
2012031207,135
2012031208,168
2012031209,159
2012031210,228
2012031211,252
2012031212,264
2012031213,255
2012031214,309
2012031215,228
2012031216,282
2012031217,234
2012031218,267
2012031219,312
2012031220,270
2012031221,288
2012031222,252
2012031223,261
2012031300,207
2012031301,210
2012031302,180
2012031303,180
2012031304,114
2012031305,141
2012031306,114
2012031307,165
2012031308,162
2012031309,138
2012031310,189
2012031311,207
2012031312,282
2012031313,225
2012031314,285
2012031315,276
2012031316,306
2012031317,279
2012031318,282
2012031319,339
2012031320,264
2012031321,294
2012031322,276
2012031323,294
2012031400,273
2012031401,189
2012031402,216
2012031403,141
2012031404,162
2012031405,132
2012031406,99
2012031407,147
2012031408,153
2012031409,177
2012031410,168
2012031411,237
2012031412,153
2012031413,228
2012031414,276
2012031415,258
2012031416,273
2012031417,252
2012031418,222
2012031419,315
2012031420,333
2012031421,249
2012031422,279
2012031423,228
2012031500,207
2012031501,219
2012031502,174
2012031503,165
2012031504,138
2012031505,120
2012031506,69
2012031507,156
2012031508,174
2012031509,171
2012031510,189
2012031511,195
2012031512,243
2012031513,186
2012031514,231
2012031515,240
2012031516,306
2012031517,336
2012031518,378
2012031519,327
2012031520,282
2012031521,294
2012031522,249
2012031523,312
2012031600,273
2012031601,156
2012031602,198
2012031603,168
2012031604,126
2012031605,129
2012031606,108
2012031607,150
2012031608,153
2012031609,153
2012031610,171
2012031611,249
2012031612,309
2012031613,270
2012031614,327
2012031615,264
2012031616,270
2012031617,267
2012031618,291
2012031619,321
2012031620,321
2012031621,240
2012031622,228
2012031623,243
2012031700,216
2012031701,225
2012031702,159
2012031703,156
2012031704,156
2012031705,126
2012031706,93
2012031707,78
2012031708,93
2012031709,108
2012031710,135
2012031711,138
2012031712,90
2012031713,147
2012031714,108
2012031715,171
2012031716,129
2012031717,114
2012031718,102
2012031719,123
2012031720,177
2012031721,177
2012031722,93
2012031723,177
2012031800,156
2012031801,132
2012031802,108
2012031803,144
2012031804,114
2012031805,69
2012031806,99
2012031807,87
2012031808,120
2012031809,135
2012031810,111
2012031811,99
2012031812,108
2012031813,102
2012031814,135
2012031815,105
2012031816,114
2012031817,138
2012031818,204
2012031819,201
2012031820,174
2012031821,159
2012031822,207
2012031823,189
2012031900,156
2012031901,141
2012031902,135
2012031903,123
2012031904,123
2012031905,84
2012031906,126
2012031907,147
2012031908,126
2012031909,156
2012031910,198
2012031911,225
2012031912,282
2012031913,243
2012031914,306
2012031915,288
2012031916,291
2012031917,279
2012031918,261
2012031919,321
2012031920,294
2012031921,345
2012031922,297
2012031923,213
2012032000,252
2012032001,231
2012032002,192
2012032003,204
2012032004,162
2012032005,129
2012032006,138
2012032007,144
2012032008,183
2012032009,132
2012032010,210
2012032011,204
2012032012,231
2012032013,180
2012032014,243
2012032015,267
2012032016,231
2012032017,240
2012032018,246
2012032019,279
2012032020,315
2012032021,300
2012032022,267
2012032023,195
2012032100,273
2012032101,276
2012032102,198
2012032103,195
2012032104,123
2012032105,114
2012032106,123
2012032107,159
2012032108,108
2012032109,156
2012032110,219
2012032111,174
2012032112,255
2012032113,231
2012032114,267
2012032115,336
2012032116,279
2012032117,270
2012032118,300
2012032119,258
2012032120,354
2012032121,327
2012032122,186
2012032123,186
2012032200,237
2012032201,168
2012032202,165
2012032203,180
2012032204,108
2012032205,126
2012032206,129
2012032207,138
2012032208,120
2012032209,75
2012032210,159
2012032211,156
2012032212,186
2012032213,168
2012032214,240
2012032215,183
2012032216,198
2012032217,198
2012032218,207
2012032219,279
2012032220,291
2012032221,276
2012032222,225
2012032223,219
2012032300,180
2012032301,168
2012032302,162
2012032303,153
2012032304,96
2012032305,132
2012032306,114
2012032307,108
2012032308,108
2012032309,117
2012032310,129
2012032311,168
2012032312,150
2012032313,147
2012032314,144
2012032315,138
2012032316,162
2012032317,159
2012032318,180
2012032319,210
2012032320,189
2012032321,204
2012032322,141
2012032323,195
2012032400,213
2012032401,132
2012032402,132
2012032403,123
2012032404,96
2012032405,105
2012032406,102
2012032407,111
2012032408,93
2012032409,84
2012032410,126
2012032411,123
2012032412,141
2012032413,105
2012032414,111
2012032415,135
2012032416,117
2012032417,102
2012032418,132
2012032419,168
2012032420,102
2012032421,141
2012032422,141
2012032423,141
2012032500,177
2012032501,150
2012032502,105
2012032503,99
2012032504,66
2012032505,90
2012032506,48
2012032507,75
2012032508,120
2012032509,120
2012032510,99
2012032511,108
2012032512,120
2012032513,120
2012032514,114
2012032515,147
2012032516,141
2012032517,147
2012032518,135
2012032519,135
2012032520,156
2012032521,129
2012032522,90
2012032523,153
2012032600,174
2012032601,120
2012032602,123
2012032603,120
2012032604,126
2012032605,114
2012032606,177
2012032607,126
2012032608,144
2012032609,117
2012032610,189
2012032611,171
2012032612,198
2012032613,159
2012032614,207
2012032615,267
2012032616,231
2012032617,249
2012032618,255
2012032619,237
2012032620,291
2012032621,177
2012032622,258
2012032623,204
2012032700,282
2012032701,240
2012032702,177
2012032703,147
2012032704,147
2012032705,126
2012032706,156
2012032707,144
2012032708,126
2012032709,156
2012032710,204
2012032711,258
2012032712,243
2012032713,201
2012032714,303
2012032715,306
2012032716,279
2012032717,255
2012032718,270
2012032719,312
2012032720,288
2012032721,276
2012032722,276
2012032723,267
2012032800,291
2012032801,237
2012032802,204
2012032803,183
2012032804,129
2012032805,117
2012032806,114
2012032807,153
2012032808,150
2012032809,225
2012032810,204
2012032811,294
2012032812,264
2012032813,264
2012032814,297
2012032815,282
2012032816,342
2012032817,264
2012032818,270
2012032819,297
2012032820,282
2012032821,270
2012032822,282
2012032823,264
2012032900,228
2012032901,210
2012032902,210
2012032903,174
2012032904,141
2012032905,102
2012032906,123
2012032907,168
2012032908,213
2012032909,147
2012032910,183
2012032911,231
2012032912,240
2012032913,231
2012032914,339
2012032915,282
2012032916,246
2012032917,270
2012032918,285
2012032919,225
2012032920,255
2012032921,240
2012032922,225
2012032923,261
2012033000,243
2012033001,216
2012033002,207
2012033003,162
2012033004,27
2012033005,102
2012033006,96
2012033007,156
2012033008,165
2012033009,189
2012033010,180
2012033011,216
2012033012,219
2012033013,210
2012033014,234
2012033015,204
2012033016,213
2012033017,225
2012033018,270
2012033019,252
2012033020,234
2012033021,333
2012033022,294
2012033023,276
2012033100,243
2012033101,207
2012033102,135
2012033103,147
2012033104,114
2012033105,129
2012033106,69
2012033107,105
2012033108,87
2012033109,108
2012033110,111
2012033111,162
2012033112,126
2012033113,135
2012033114,105
2012033115,141
2012033116,144
2012033117,129
2012033118,153
2012033119,180
2012033120,156
2012033121,105
2012033122,135
2012033123,213
2012040100,177
2012040101,159
2012040102,156
2012040103,111
2012040104,147
2012040105,93
2012040106,63
2012040107,108
2012040108,111
2012040109,114
2012040110,111
2012040111,138
2012040112,105
2012040113,144
2012040114,132
2012040115,132
2012040116,174
2012040117,156
2012040118,150
2012040119,186
2012040120,210
2012040121,210
2012040122,144
2012040123,204
2012040200,150
2012040201,150
2012040202,129
2012040203,150
2012040204,105
2012040205,105
2012040206,108
2012040207,135
2012040208,138
2012040209,138
2012040210,210
2012040211,240
2012040212,309
2012040213,183
2012040214,294
2012040215,288
2012040216,273
2012040217,321
2012040218,330
2012040219,315
2012040220,372
2012040221,285
2012040222,231
2012040223,255
2012040300,225
2012040301,267
2012040302,192
2012040303,216
2012040304,120
2012040305,114
2012040306,132
2012040307,117
2012040308,162
2012040309,201
2012040310,210
2012040311,192
2012040312,285
2012040313,249
2012040314,300
2012040315,273
2012040316,288
2012040317,348
2012040318,339
2012040319,324
2012040320,309
2012040321,291
2012040322,258
2012040323,303
2012040400,243
2012040401,249
2012040402,207
2012040403,186
2012040404,147
2012040405,132
2012040406,138
2012040407,144
2012040408,165
2012040409,141
2012040410,174
2012040411,276
2012040412,264
2012040413,264
2012040414,288
2012040415,282
2012040416,333
2012040417,336
2012040418,312
2012040419,324
2012040420,315
2012040421,318
2012040422,321
2012040423,303
2012040500,225
2012040501,219
2012040502,249
2012040503,153
2012040504,150
2012040505,138
2012040506,153
2012040507,174
2012040508,141
2012040509,216
2012040510,189
2012040511,219
2012040512,267
2012040513,252
2012040514,288
2012040515,267
2012040516,327
2012040517,339
2012040518,357
2012040519,336
2012040520,366
2012040521,321
2012040522,294
2012040523,240
2012040600,264
2012040601,258
2012040602,234
2012040603,228
2012040604,153
2012040605,150
2012040606,114
2012040607,168
2012040608,123
2012040609,165
2012040610,177
2012040611,207
2012040612,219
2012040613,240
2012040614,261
2012040615,192
2012040616,219
2012040617,174
2012040618,225
2012040619,336
2012040620,270
2012040621,216
2012040622,261
2012040623,258
2012040700,195
2012040701,150
2012040702,159
2012040703,156
2012040704,111
2012040705,90
2012040706,84
2012040707,111
2012040708,66
2012040709,129
2012040710,129
2012040711,144
2012040712,147
2012040713,105
2012040714,111
2012040715,144
2012040716,141
2012040717,147
2012040718,162
2012040719,144
2012040720,165
2012040721,174
2012040722,162
2012040723,159
2012040800,126
2012040801,147
2012040802,141
2012040803,132
2012040804,108
2012040805,93
2012040806,99
2012040807,120
2012040808,90
2012040809,123
2012040810,126
2012040811,192
2012040812,165
2012040813,177
2012040814,147
2012040815,150
2012040816,141
2012040817,138
2012040818,165
2012040819,261
2012040820,201
2012040821,189
2012040822,201
2012040823,186
2012040900,198
2012040901,141
2012040902,180
2012040903,147
2012040904,108
2012040905,120
2012040906,168
2012040907,174
2012040908,180
2012040909,246
2012040910,210
2012040911,261
2012040912,282
2012040913,285
2012040914,282
2012040915,318
2012040916,312
2012040917,330
2012040918,294
2012040919,288
2012040920,339
2012040921,303
2012040922,249
2012040923,246
2012041000,357
2012041001,276
2012041002,201
2012041003,183
2012041004,171
2012041005,156
2012041006,171
2012041007,219
2012041008,222
2012041009,234
2012041010,264
2012041011,279
2012041012,315
2012041013,297
2012041014,309
2012041015,327
2012041016,291
2012041017,339
2012041018,360
2012041019,381
2012041020,360
2012041021,333
2012041022,282
2012041023,291
2012041100,273
2012041101,288
2012041102,219
2012041103,192
2012041104,141
2012041105,144
2012041106,159
2012041107,165
2012041108,219
2012041109,216
2012041110,249
2012041111,279
2012041112,273
2012041113,297
2012041114,291
2012041115,312
2012041116,330
2012041117,291
2012041118,252
2012041119,324
2012041120,312
2012041121,342
2012041122,282
2012041123,333
2012041200,294
2012041201,234
2012041202,225
2012041203,162
2012041204,177
2012041205,114
2012041206,138
2012041207,162
2012041208,225
2012041209,180
2012041210,204
2012041211,219
2012041212,318
2012041213,252
2012041214,279
2012041215,309
2012041216,249
2012041217,258
2012041218,294
2012041219,267
2012041220,303
2012041221,258
2012041222,222
2012041223,228
2012041300,267
2012041301,240
2012041302,228
2012041303,162
2012041304,174
2012041305,129
2012041306,162
2012041307,174
2012041308,180
2012041309,174
2012041310,189
2012041311,216
2012041312,201
2012041313,252
2012041314,258
2012041315,300
2012041316,255
2012041317,267
2012041318,276
2012041319,288
2012041320,288
2012041321,273
2012041322,237
2012041323,264
2012041400,234
2012041401,228
2012041402,228
2012041403,174
2012041404,135
2012041405,120
2012041406,57
2012041407,123
2012041408,93
2012041409,141
2012041410,117
2012041411,171
2012041412,135
2012041413,159
2012041414,144
2012041415,126
2012041416,120
2012041417,126
2012041418,123
2012041419,204
2012041420,177
2012041421,189
2012041422,153
2012041423,162
2012041500,159
2012041501,132
2012041502,123
2012041503,123
2012041504,90
2012041505,105
2012041506,84
2012041507,105
2012041508,111
2012041509,84
2012041510,102
2012041511,144
2012041512,180
2012041513,150
2012041514,129
2012041515,159
2012041516,114
2012041517,162
2012041518,126
2012041519,135
2012041520,186
2012041521,144
2012041522,192
2012041523,195
2012041600,231
2012041601,189
2012041602,171
2012041603,120
2012041604,129
2012041605,150
2012041606,102
2012041607,141
2012041608,141
2012041609,189
2012041610,192
2012041611,291
2012041612,309
2012041613,237
2012041614,324
2012041615,303
2012041616,270
2012041617,294
2012041618,300
2012041619,327
2012041620,330
2012041621,312
2012041622,321
2012041623,297
2012041700,282
2012041701,297
2012041702,237
2012041703,213
2012041704,195
2012041705,153
2012041706,135
2012041707,195
2012041708,174
2012041709,222
2012041710,249
2012041711,288
2012041712,309
2012041713,261
2012041714,342
2012041715,333
2012041716,252
2012041717,342
2012041718,321
2012041719,366
2012041720,306
2012041721,366
2012041722,288
2012041723,288
2012041800,333
2012041801,294
2012041802,210
2012041803,198
2012041804,159
2012041805,129
2012041806,192
2012041807,189
2012041808,195
2012041809,198
2012041810,219
2012041811,249
2012041812,252
2012041813,291
2012041814,321
2012041815,321
2012041816,276
2012041817,303
2012041818,303
2012041819,342
2012041820,324
2012041821,357
2012041822,309
2012041823,312
2012041900,285
2012041901,246
2012041902,219
2012041903,234
2012041904,177
2012041905,117
2012041906,177
2012041907,135
2012041908,192
2012041909,201
2012041910,237
2012041911,258
2012041912,243
2012041913,261
2012041914,300
2012041915,324
2012041916,291
2012041917,273
2012041918,291
2012041919,297
2012041920,366
2012041921,276
2012041922,240
2012041923,288
2012042000,246
2012042001,201
2012042002,195
2012042003,174
2012042004,123
2012042005,138
2012042006,129
2012042007,159
2012042008,171
2012042009,231
2012042010,201
2012042011,216
2012042012,249
2012042013,297
2012042014,282
2012042015,273
2012042016,249
2012042017,258
2012042018,252
2012042019,279
2012042020,264
2012042021,261
2012042022,228
2012042023,297
2012042100,264
2012042101,258
2012042102,168
2012042103,162
2012042104,99
2012042105,90
2012042106,96
2012042107,90
2012042108,108
2012042109,144
2012042110,165
2012042111,159
2012042112,189
2012042113,165
2012042114,174
2012042115,156
2012042116,147
2012042117,156
2012042118,180
2012042119,204
2012042120,189
2012042121,210
2012042122,216
2012042123,228
2012042200,213
2012042201,156
2012042202,120
2012042203,126
2012042204,111
2012042205,90
2012042206,87
2012042207,93
2012042208,126
2012042209,138
2012042210,129
2012042211,129
2012042212,159
2012042213,150
2012042214,225
2012042215,135
2012042216,168
2012042217,225
2012042218,177
2012042219,195
2012042220,246
2012042221,186
2012042222,243
2012042223,225
2012042300,204
2012042301,186
2012042302,174
2012042303,126
2012042304,186
2012042305,120
2012042306,144
2012042307,135
2012042308,171
2012042309,228
2012042310,282
2012042311,330
2012042312,330
2012042313,309
2012042314,327
2012042315,276
2012042316,354
2012042317,318
2012042318,339
2012042319,375
2012042320,306
2012042321,321
2012042322,324
2012042323,279
2012042400,258
2012042401,255
2012042402,264
2012042403,219
2012042404,165
2012042405,159
2012042406,165
2012042407,198
2012042408,195
2012042409,234
2012042410,210
2012042411,255
2012042412,315
2012042413,270
2012042414,351
2012042415,291
2012042416,336
2012042417,321
2012042418,345
2012042419,405
2012042420,348
2012042421,381
2012042422,306
2012042423,312
2012042500,255
2012042501,261
2012042502,222
2012042503,213
2012042504,144
2012042505,117
2012042506,129
2012042507,156
2012042508,162
2012042509,195
2012042510,279
2012042511,282
2012042512,300
2012042513,312
2012042514,327
2012042515,282
2012042516,285
2012042517,231
2012042518,336
2012042519,303
2012042520,276
2012042521,315
2012042522,312
2012042523,249
2012042600,303
2012042601,255
2012042602,213
2012042603,183
2012042604,120
2012042605,168
2012042606,117
2012042607,153
2012042608,162
2012042609,129
2012042610,207
2012042611,237
2012042612,309
2012042613,216
2012042614,351
2012042615,285
2012042616,294
2012042617,297
2012042618,306
2012042619,327
2012042620,336
2012042621,312
2012042622,300
2012042623,309
2012042700,246
2012042701,246
2012042702,219
2012042703,201
2012042704,159
2012042705,126
2012042706,159
2012042707,165
2012042708,162
2012042709,183
2012042710,240
2012042711,270
2012042712,282
2012042713,234
2012042714,279
2012042715,309
2012042716,267
2012042717,264
2012042718,240
2012042719,327
2012042720,243
2012042721,264
2012042722,279
2012042723,231
2012042800,219
2012042801,222
2012042802,189
2012042803,144
2012042804,117
2012042805,99
2012042806,78
2012042807,108
2012042808,126
2012042809,96
2012042810,129
2012042811,129
2012042812,186
2012042813,135
2012042814,150
2012042815,174
2012042816,171
2012042817,159
2012042818,156
2012042819,207
2012042820,189
2012042821,156
2012042822,180
2012042823,222
2012042900,201
2012042901,147
2012042902,147
2012042903,108
2012042904,126
2012042905,120
2012042906,78
2012042907,108
2012042908,129
2012042909,96
2012042910,132
2012042911,141
2012042912,165
2012042913,129
2012042914,150
2012042915,183
2012042916,186
2012042917,135
2012042918,174
2012042919,141
2012042920,195
2012042921,216
2012042922,231
2012042923,246
2012043000,177
2012043001,162
2012043002,195
2012043003,144
2012043004,150
2012043005,150
2012043006,96
2012043007,147
2012043008,162
2012043009,201
2012043010,234
2012043011,273
2012043012,303
2012043013,267
2012043014,315
2012043015,330
2012043016,297
2012043017,321
2012043018,342
2012043019,372
2012043020,375
2012043021,267
2012043022,291
2012043023,375
2012050100,300
2012050101,258
2012050102,240
2012050103,174
2012050104,114
2012050105,138
2012050106,147
2012050107,180
2012050108,183
2012050109,264
2012050110,264
2012050111,285
2012050112,297
2012050113,273
2012050114,282
2012050115,303
2012050116,318
2012050117,339
2012050118,306
2012050119,351
2012050120,363
2012050121,327
2012050122,297
2012050123,207
2012050200,276
2012050201,228
2012050202,261
2012050203,204
2012050204,126
2012050205,165
2012050206,144
2012050207,168
2012050208,159
2012050209,171
2012050210,237
2012050211,318
2012050212,282
2012050213,288
2012050214,288
2012050215,342
2012050216,339
2012050217,246
2012050218,354
2012050219,354
2012050220,294
2012050221,279
2012050222,282
2012050223,300
2012050300,255
2012050301,219
2012050302,240
2012050303,168
2012050304,111
2012050305,174
2012050306,126
2012050307,171
2012050308,165
2012050309,135
2012050310,246
2012050311,240
2012050312,288
2012050313,213
2012050314,246
2012050315,282
2012050316,309
2012050317,270
2012050318,285
2012050319,330
2012050320,348
2012050321,327
2012050322,285
2012050323,258
2012050400,228
2012050401,276
2012050402,198
2012050403,171
2012050404,132
2012050405,126
2012050406,108
2012050407,129
2012050408,144
2012050409,180
2012050410,207
2012050411,243
2012050412,279
2012050413,243
2012050414,303
2012050415,255
2012050416,213
2012050417,273
2012050418,285
2012050419,213
2012050420,210
2012050421,279
2012050422,276
2012050423,213
2012050500,198
2012050501,189
2012050502,159
2012050503,183
2012050504,81
2012050505,69
2012050506,69
2012050507,96
2012050508,90
2012050509,123
2012050510,135
2012050511,132
2012050512,180
2012050513,108
2012050514,165
2012050515,156
2012050516,132
2012050517,117
2012050518,162
2012050519,207
2012050520,165
2012050521,153
2012050522,186
2012050523,180
2012050600,156
2012050601,138
2012050602,126
2012050603,81
2012050604,108
2012050605,108
2012050606,84
2012050607,111
2012050608,135
2012050609,198
2012050610,171
2012050611,189
2012050612,243
2012050613,198
2012050614,165
2012050615,168
2012050616,135
2012050617,162
2012050618,177
2012050619,219
2012050620,219
2012050621,216
2012050622,171
2012050623,210
2012050700,186
2012050701,129
2012050702,144
2012050703,117
2012050704,138
2012050705,102
2012050706,135
2012050707,144
2012050708,171
2012050709,204
2012050710,234
2012050711,288
2012050712,387
2012050713,282
2012050714,378
2012050715,360
2012050716,363
2012050717,294
2012050718,321
2012050719,378
2012050720,303
2012050721,342
2012050722,303
2012050723,285
2012050800,306
2012050801,213
2012050802,240
2012050803,141
2012050804,129
2012050805,93
2012050806,156
2012050807,141
2012050808,192
2012050809,189
2012050810,279
2012050811,261
2012050812,381
2012050813,288
2012050814,351
2012050815,429
2012050816,297
2012050817,363
2012050818,327
2012050819,372
2012050820,417
2012050821,363
2012050822,306
2012050823,294
2012050900,312
2012050901,234
2012050902,222
2012050903,204
2012050904,102
2012050905,108
2012050906,126
2012050907,129
2012050908,204
2012050909,198
2012050910,270
2012050911,309
2012050912,330
2012050913,291
2012050914,315
2012050915,327
2012050916,378
2012050917,393
2012050918,360
2012050919,375
2012050920,360
2012050921,312
2012050922,285
2012050923,309
2012051000,309
2012051001,297
2012051002,207
2012051003,171
2012051004,153
2012051005,129
2012051006,153
2012051007,195
2012051008,153
2012051009,237
2012051010,279
2012051011,327
2012051012,336
2012051013,327
2012051014,381
2012051015,345
2012051016,306
2012051017,354
2012051018,417
2012051019,363
2012051020,339
2012051021,285
2012051022,306
2012051023,369
2012051100,342
2012051101,231
2012051102,180
2012051103,153
2012051104,168
2012051105,141
2012051106,138
